1,1,2,5.9499018266198606e-05,1.0,3.540343821623147e-09,4.507166119744295e-178,1.4723857010779435e-84,5.1791787428867505e-05,8,33,0.0,0.0,inf
1,2,3,0.00011899803653239721,1.0,7.080687643246294e-09,6.81103686931395e-155,4.507166133931472e-178,9.117518496723603e-05,9,36,0.0,0.0,inf
1,0,1,0.0,2.083333333333333,0.0,0.0,4.344241384018517e-68,5.083542895070664e-05,5,37,0.0,1.8308388466608399e-06,2
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.2600639814017418e-44,5.0101672178427374e-05,2,38,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.5,0.0,0.0,8.224678397930779e-142,6.719442463600738e-05,133,39,0.0,0.0,0
1,0,1,0.0,1.5,0.0,0.0,3.4055184453765028e-155,7.612647441265134e-05,10,40,0.0,0.0,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,2.0587250160138507e-93,5.2640633789234864e-05,7,41,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.3333333333333335,0.0,0.0,8.822500882837491e-20,4.974993290794829e-05,0,42,0.0,0.0074991159159228,1
1,0,1,0.0,2.083333333333333,0.0,0.0,5.1941473530790164e-36,5.040731169235809e-05,5,43,0.0,1.8308388466608399e-06,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.1083238280958455e-15,4.9659698789709426e-05,2,44,0.0,9.154194233304199e-07,1
2,1,3,0.00423935761243685,2.0,1.0054576453409737e-06,4.507166119744295e-178,1.3272282482169099e-87,6.36495130636066e-05,5,187,0.3333333333333333,1.8308388466608399e-06,inf
1,0,1,0.0,2.1666666666666665,0.0,0.0,4.507166133931472e-178,9.168590849319461e-05,5,188,0.0,1.8308388466608399e-06,0
1,0,1,0.0,2.333333333333333,0.0,0.0,4.507166133931472e-178,9.174202223505636e-05,0,189,0.0,0.0074991159159228,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.0885271224403253e-88,5.2213940199973347e-05,7,190,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.0833333333333335,0.0,0.0,1.1340023493276287e-82,5.167159776625506e-05,5,191,0.0,1.8308388466608399e-06,2
1,0,1,0.0,2.1666666666666665,0.0,0.0,1.0885271224403253e-88,5.220734824224639e-05,0,192,0.0,0.0149982318318456,2
2,92,94,0.006856893059611625,2.0,1.1771643206896965e-06,7.486060514366493e-27,1.3272282482169099e-87,6.36495130636066e-05,5,359,0.00022878059940517045,1.8308388466608399e-06,inf
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.4723857010779435e-84,5.1874691362649366e-05,7,360,0.0,9.154194233304199e-07,2
0,3,3,0.00023799607306479442,0,0.0,2.467403511612604e-141,0.0,4.9330325082719475e-05,12,367,0.0,0.0,inf
1,0,1,0.0,1.5,0.0,0.0,4.507166133931472e-178,0.00012641750129327754,13,368,0.0,0.0,0
1,0,1,0.0,2.1666666666666665,0.0,0.0,4.507166133931472e-178,0.00011083249759304394,0,369,0.0,0.0149982318318456,1
1,1,2,5.9499018266198606e-05,1.0,3.540343821623147e-09,4.507166119744295e-178,8.495198488314745e-54,5.032298111538488e-05,5,371,0.0,9.154194233304199e-07,inf
1,0,1,0.0,2.1666666666666665,0.0,0.0,7.609473475101773e-114,5.549537471027715e-05,0,372,0.0,0.0149982318318456,2
1,0,1,0.0,1.5,0.0,0.0,3.4055184453765028e-155,7.906333410648813e-05,48,373,0.0,0.0,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,8.224678397930779e-142,6.820935965372382e-05,14,374,0.0,0.0,1
1,1,2,5.9499018266198606e-05,2.6666666666666665,2.124206292973888e-08,4.507166119744295e-178,4.507166133931472e-178,9.412330543660577e-05,0,376,0.0,0.0149982318318456,3
1,0,1,0.0,2.1666666666666665,0.0,0.0,5.749555598577005e-91,5.241284989649832e-05,0,377,0.0,0.0149982318318456,2
1,0,1,0.0,1.8333333333333333,0.0,0.0,8.224678397930756e-66,5.1337899059746966e-05,3,378,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.5,0.0,0.0,3.4055184453765028e-155,7.135407741016656e-05,2,379,0.0,0.0,0
1,9,10,0.005878723955961889,1.0,6.832863575732674e-07,1.3507556472011314e-104,1.366804596842089e-52,5.0299977227669324e-05,2,572,0.0,9.154194233304199e-07,inf
1,4,5,0.00023799607306479442,2.1666666666666665,5.664550114597035e-08,1.0292547912076031e-131,3.4055184453765028e-155,7.050477185351376e-05,0,577,0.0,0.0149982318318456,0
1,0,1,0.0,2.333333333333333,0.0,0.0,8.224678397930779e-142,6.923040302300498e-05,0,578,0.0,0.0074991159159228,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.9442073374524818e-109,5.458929162308292e-05,2,579,0.0,9.154194233304199e-07,2
1,0,1,0.0,1.8333333333333333,0.0,0.0,5.9651847096699056e-49,5.053486946893597e-05,3,580,0.0,9.154194233304199e-07,1
1,0,1,0.0,2.1666666666666665,0.0,0.0,1.1658113520670013e-16,4.967762772408787e-05,2,581,0.0,1.8308388466608399e-06,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.007105428854515e-60,5.056714054155038e-05,5,582,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,4.998844831701603e-47,5.017765690263585e-05,3,583,0.0,9.154194233304199e-07,2
1,0,1,0.0,1.8333333333333333,0.0,0.0,8.386516180416306e-41,5.027137538445111e-05,3,584,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,8.224678397930779e-142,7.570267383138312e-05,0,585,0.0,0.0,1
1,0,1,0.0,2.3333333333333335,0.0,0.0,4.507166133931472e-178,0.00010014768208771517,0,586,0.0,0.0074991159159228,2
1,0,1,0.0,1.5,0.0,0.0,4.507166133931472e-178,0.0001087963431302568,209,587,0.0,0.0,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.7753555515847073e-12,4.9922884692901275e-05,2,588,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.1666666666666665,0.0,0.0,3.4642273214919896e-14,6.005018890418819e-05,0,589,0.0,0.0149982318318456,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,3.6000371248704774e-53,5.0691261872187725e-05,2,590,0.0,9.154194233304199e-07,1
1,0,1,0.0,2.333333333333333,0.0,0.0,1.4690015305815742e-86,5.2503609261012384e-05,0,591,0.0,0.0074991159159228,1
1,2,3,0.00011899803653239721,1.0,7.080687643246294e-09,6.81103686931395e-155,2.9914907632987316e-85,5.194562882550176e-05,2,594,0.0,0.0,inf
1,0,1,0.0,1.8333333333333333,0.0,0.0,3.685717428578268e-17,4.965882900015993e-05,7,595,0.0,9.154194233304199e-07,2
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.5008396127254398e-105,5.432016802222702e-05,3,596,0.0,9.154194233304199e-07,2
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.4406536510732315e-35,4.993198105415445e-05,2,597,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,6.214391295803255e-119,6.243192153890827e-05,3,598,0.0,9.154194233304199e-07,1
0,1,1,7.933202435493147e-05,0,0.0,4.507166119744295e-178,0.0,4.9330325082719475e-05,16,601,0.0,0.0,inf
1,0,1,0.0,2.333333333333333,0.0,0.0,6.25390682821477e-67,5.118371965198648e-05,0,602,0.0,0.0074991159159228,1
1,0,1,0.0,2.083333333333333,0.0,0.0,5.217433343166082e-58,5.043934898544686e-05,5,603,0.0,1.8308388466608399e-06,2
1,0,1,0.0,2.916666666666667,0.0,0.0,2.7263937135531103e-39,5.11625527246269e-05,0,604,0.0,0.0149982318318456,1
1,0,1,0.0,2.083333333333333,0.0,0.0,3.6000371248704774e-53,5.028811845325676e-05,5,605,0.0,1.8308388466608399e-06,2
1,0,1,0.0,1.5,0.0,0.0,3.4055184453765028e-155,7.051974226987201e-05,17,606,0.0,0.0,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,4.998844831701603e-47,5.017765690263585e-05,3,607,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.1666666666666665,0.0,0.0,1.0555985238723274e-51,5.0731377828726584e-05,2,608,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.5,0.0,0.0,1.5008396127254398e-105,5.407301501656532e-05,5,609,0.0,9.154194233304199e-07,0
1,0,1,0.0,1.5,0.0,0.0,4.507166133931472e-178,0.00012641750129327754,18,610,0.0,0.0,0
1,0,1,0.0,2.1666666666666665,0.0,0.0,1.0022705828577535e-19,4.9859686251989335e-05,0,611,0.0,0.0149982318318456,2
1,0,1,0.0,2.333333333333333,0.0,0.0,4.344241384018517e-68,5.124991231517459e-05,0,612,0.0,0.0074991159159228,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,5.301870203494291e-13,4.976857229441643e-05,2,613,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.333333333333333,0.0,0.0,4.507166133931472e-178,0.00011221608078761284,0,614,0.0,0.0,0
1,0,1,0.0,2.333333333333333,0.0,0.0,1.5555286420910428e-70,5.233219791332575e-05,0,615,0.0,0.0074991159159228,1
1,4,5,0.00023799607306479442,2.083333333333333,5.664550114597035e-08,1.0292547912076031e-131,1.5008396127254398e-105,5.4222664750256946e-05,0,620,0.0,0.0074991159159228,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,5.749555598577005e-91,5.240418316734091e-05,7,621,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.1666666666666665,0.0,0.0,5.965184709669915e-125,5.780010379103719e-05,0,622,0.0,0.0149982318318456,2
1,0,1,0.0,1.8333333333333333,0.0,0.0,8.405836378547041e-39,5.048634829944201e-05,3,623,0.0,9.154194233304199e-07,1
1,0,1,0.0,2.083333333333333,0.0,0.0,6.8743967827369834e-59,5.046932260443949e-05,5,624,0.0,1.8308388466608399e-06,0
1,139,140,0.010000778607331019,2.0,2.5207248009956805e-06,4.689850366132615e-13,2.8385292309625266e-34,4.992297477120709e-05,0,863,0.0,0.0299964636636912,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.0885271224403253e-88,5.233860493989435e-05,2,864,0.0,9.154194233304199e-07,0
1,0,1,0.0,1.5,0.0,0.0,1.5272535056216365e-41,5.6221496994358864e-05,17,865,0.0,1.8308388466608399e-06,0
1,0,1,0.0,2.1666666666666665,0.0,0.0,4.507166133931472e-178,9.168590849319461e-05,5,281,0.0,1.8308388466608399e-06,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.1099461746084131e-63,5.202474981303216e-05,19,866,0.0,0.0,1
1,0,1,0.0,2.1666666666666665,0.0,0.0,3.322736288056499e-15,4.965359907922015e-05,0,867,0.0,0.0149982318318456,2
1,0,1,0.0,1.8333333333333333,0.0,0.0,5.749555598577005e-91,5.240418316734091e-05,7,868,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.1666666666666665,0.0,0.0,1.0885271224403253e-88,5.220734824224639e-05,0,869,0.0,0.0149982318318456,2
1,0,1,0.0,2.083333333333333,0.0,0.0,3.4055184453765028e-155,7.040177923453973e-05,5,870,0.0,1.8308388466608399e-06,2
1,0,1,0.0,1.5,0.0,0.0,3.4055184453765028e-155,7.318961471881454e-05,20,871,0.0,0.0,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,6.905215534007575e-81,5.346767133204225e-05,3,872,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.4690015305815742e-86,5.424342375379027e-05,3,873,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.3885769960670554e-77,5.139168418077099e-05,5,874,0.0,9.154194233304199e-07,0
1,4,5,0.0006611002029577623,1.8333333333333333,2.1242062929738882e-07,1.0292547912076031e-131,1.4723857010779435e-84,5.191350453490966e-05,0,895,0.0,0.0149982318318456,inf
1,1,2,5.9499018266198606e-05,2.1666666666666665,1.4161375286492588e-08,4.507166119744295e-178,7.373260306738226e-16,4.973752598215783e-05,0,897,0.0,0.0149982318318456,2
1,28,29,0.001665972511453561,1.8333333333333333,2.9738888101634436e-07,1.2163875836963698e-66,3.491293493806516e-18,4.9686238807562794e-05,5,925,0.0,1.8308388466608399e-06,1
1,0,1,0.0,1.5,0.0,0.0,4.507166133931472e-178,9.998576404874642e-05,21,926,0.0,0.0,0
1,0,1,0.0,2.333333333333333,0.0,0.0,2.6868099620093008e-48,5.0925587336377434e-05,2,927,0.0,1.8308388466608399e-06,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.6491140725929093e-19,4.997466589204024e-05,3,928,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,4.507166133931472e-178,9.276072270081403e-05,7,929,0.0,9.154194233304199e-07,1
1,1,2,5.9499018266198606e-05,2.1666666666666665,1.4161375286492588e-08,4.507166119744295e-178,1.2600639814017418e-44,5.007328812730875e-05,0,931,0.0,0.0149982318318456,2
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.6491140725929093e-19,4.997466589204024e-05,3,932,0.0,9.154194233304199e-07,1
1,2,3,0.00021419646575831497,2.0,6.372618878921664e-08,6.81103686931395e-155,2.8385292309625266e-34,4.992297477120709e-05,0,934,0.0,0.0299964636636912,1
1,1,2,5.9499018266198606e-05,1.0,3.540343821623147e-09,4.507166119744295e-178,1.1507023424095207e-62,5.0598351139826037e-05,26,936,0.0,0.0,inf
1,0,1,0.0,2.083333333333333,0.0,0.0,2.7387326703163925e-69,5.0891173538409863e-05,5,937,0.0,1.8308388466608399e-06,2
1,0,1,0.0,2.1666666666666665,0.0,0.0,6.55868748933881e-30,4.9806155347231705e-05,0,938,0.0,0.0149982318318456,2
1,0,1,0.0,2.283333333333333,0.0,0.0,2.573136986118454e-132,6.913943767415005e-05,0,939,0.0,0.0037495579579614,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,2.573136986118454e-132,6.0152460347489914e-05,5,940,0.0,9.154194233304199e-07,0
1,0,1,0.0,2.1666666666666665,0.0,0.0,1.0885271224403253e-88,5.220734824224639e-05,0,941,0.0,0.0149982318318456,2
1,0,1,0.0,1.8333333333333333,0.0,0.0,2.0587250160138507e-93,5.2751164408191166e-05,3,942,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.083333333333333,0.0,0.0,1.4690015305815742e-86,5.196905218517301e-05,5,943,0.0,1.8308388466608399e-06,2
2,1,3,5.9499018266198606e-05,2.0,7.080687643246294e-09,4.507166119744295e-178,6.8110368907530055e-155,0.0001330200448517526,22,945,0.0,0.0,inf
1,0,1,0.0,2.333333333333333,0.0,0.0,4.764609462662358e-76,5.205517857090765e-05,0,946,0.0,0.0074991159159228,1
1,0,1,0.0,2.333333333333333,0.0,0.0,3.4055184453765028e-155,7.045337720403775e-05,0,947,0.0,0.0074991159159228,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,2.5493793428038745e-38,4.9981174161785675e-05,3,948,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.333333333333333,0.0,0.0,5.156119191983063e-44,5.029098568708713e-05,7,949,0.0,1.8308388466608399e-06,1
1,0,1,0.0,2.1666666666666665,0.0,0.0,1.2600639814017418e-44,5.007328812730875e-05,0,950,0.0,0.0149982318318456,2
1,0,1,0.0,1.5,0.0,0.0,7.609473475101773e-114,6.034277882708491e-05,23,951,0.0,0.0,0
1,0,1,0.0,1.5,0.0,0.0,3.4055184453765028e-155,7.465804456573294e-05,24,952,0.0,0.0,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,0.004975124238554577,4.955482357952357e-05,2,953,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,5.9651847096699056e-49,5.053486946893597e-05,3,954,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.5,0.0,0.0,4.507166133931472e-178,9.337782973761364e-05,25,955,0.0,0.0,0
1,1,2,5.9499018266198606e-05,1.0,3.540343821623147e-09,4.507166119744295e-178,2.192456883142466e-24,4.972884755781011e-05,15,957,0.0,0.0,inf
1,0,1,0.0,1.8333333333333333,0.0,0.0,8.568279497536372e-60,5.052571433785003e-05,7,958,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.1666666666666665,0.0,0.0,1.4723857010779435e-84,5.202753429477596e-05,0,959,0.0,0.0149982318318456,2
1,0,1,0.0,2.1666666666666665,0.0,0.0,1.0885271224403253e-88,5.220734824224639e-05,0,960,0.0,0.0149982318318456,2
1,0,1,0.0,2.333333333333333,0.0,0.0,3.4055184453765028e-155,7.03890555893773e-05,0,961,0.0,0.0074991159159228,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,2.0587250160138507e-93,5.2660212856495e-05,5,962,0.0,9.154194233304199e-07,0
2,1,3,5.9499018266198606e-05,3.6666666666666665,2.124206292973888e-08,4.507166119744295e-178,1.0323700591273048e-58,5.9229619063069096e-05,0,964,0.0,0.0299964636636912,2
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.4723857010779435e-84,5.395441794960963e-05,3,965,0.0,9.154194233304199e-07,1
1,0,1,0.0,2.083333333333333,0.0,0.0,1.9442073374524818e-109,5.460777928762655e-05,5,966,0.0,1.8308388466608399e-06,2
1,0,1,0.0,2.333333333333333,0.0,0.0,4.507166133931472e-178,9.179088751676501e-05,0,967,0.0,0.0074991159159228,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.3885769960670554e-77,5.139168418077099e-05,5,968,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.5,0.0,0.0,3.4055184453765028e-155,7.051974226987201e-05,17,969,0.0,0.0,0
1,0,1,0.0,2.333333333333333,0.0,0.0,3.547790255402889e-73,5.156984352058377e-05,0,970,0.0,0.0074991159159228,1
1,1,2,5.9499018266198606e-05,1.8333333333333333,1.062103146486944e-08,4.507166119744295e-178,3.954945321867934e-54,5.353749831501023e-05,2,972,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.0,0.0,0.0,8.136050624319198e-29,4.991740793203047e-05,5,288,0.0,1.8308388466608399e-06,0
1,1,2,5.9499018266198606e-05,1.0,3.540343821623147e-09,4.507166119744295e-178,5.965184709669915e-125,5.769929705962279e-05,27,974,0.0,0.0,inf
1,0,1,0.0,1.8333333333333333,0.0,0.0,2.7387326703163925e-69,5.224179096187254e-05,3,975,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.9442073374524818e-109,5.4759124784981293e-05,7,976,0.0,9.154194233304199e-07,2
1,0,1,0.0,3.0,0.0,0.0,6.474008946404022e-37,5.037101895987013e-05,5,977,0.0,1.8308388466608399e-06,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,3.547790255402889e-73,5.2626868676302433e-05,0,978,0.0,0.0,1
2,0,2,0.0,3.3333333333333335,0.0,0.0,1.467249146875892e-14,5.300437276248958e-05,2,979,0.0,2.7462582699912594e-06,2
2,0,2,0.0,3.3333333333333335,0.0,0.0,2.5259825138740806e-12,5.6575568342474096e-05,2,980,1.0,4.577097116652099e-06,2
1,3,4,0.0010878551847178103,1.0,1.2391203375681014e-07,2.467403511612604e-141,1.1340023493276287e-82,5.165503952074817e-05,0,1016,0.0,0.0,inf
1,0,1,0.0,2.333333333333333,0.0,0.0,6.905215534007575e-81,5.216784110666327e-05,0,1017,0.0,0.0074991159159228,1
1,45,46,0.002677455821978937,1.8333333333333333,4.779464159191248e-07,8.938551069290408e-51,3.491293493806516e-18,4.9686238807562794e-05,5,1063,0.0,1.8308388466608399e-06,1
2,2,4,0.00011899803653239721,3.583333333333333,4.248412585947776e-08,6.81103686931395e-155,5.136439286164809e-55,6.278510288801952e-05,5,1066,0.0,2.7462582699912594e-06,inf
1,0,1,0.0,1.8333333333333333,0.0,0.0,2.069327898854752e-46,5.0786058022296004e-05,3,1067,0.0,9.154194233304199e-07,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.460451075024997e-14,5.0171759729177624e-05,2,1068,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.283333333333333,0.0,0.0,6.214391295803255e-119,5.942043427023938e-05,0,1069,0.0,0.0037495579579614,1
1,0,1,0.0,2.333333333333333,0.0,0.0,6.20765783207087e-123,6.375242758164726e-05,0,1070,0.0,0.01499914725126893,0
1,0,1,0.0,2.083333333333333,0.0,0.0,1.1340023493276287e-82,5.1675860284900394e-05,5,1071,0.0,1.8308388466608399e-06,2
1,0,1,0.0,1.8333333333333333,0.0,0.0,5.749555598577005e-91,5.240418316734091e-05,7,1072,0.0,9.154194233304199e-07,2
1,1,2,5.9499018266198606e-05,2.1666666666666665,1.4161375286492588e-08,4.507166119744295e-178,1.9442073374524818e-109,5.947526072473602e-05,0,1074,0.0,0.0149982318318456,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,9.601254328732347e-26,4.9777860162472954e-05,5,1075,0.0,1.8308388466608399e-06,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,5.749555598577005e-91,5.240418316734091e-05,7,1076,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.333333333333333,0.0,0.0,1.4690015305815742e-86,5.2503609261012384e-05,0,1077,0.0,0.0074991159159228,1
1,0,1,0.0,1.5,0.0,0.0,1.5008396127254398e-105,5.433573695196921e-05,28,1078,0.0,0.0,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,5.749555598577005e-91,5.240418316734091e-05,7,1079,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.333333333333333,0.0,0.0,8.822500882837491e-20,4.974993290794829e-05,0,1080,0.0,0.0074991159159228,1
1,0,1,0.0,2.1666666666666665,0.0,0.0,2.8025638358370374e-56,5.038904742125919e-05,0,1081,0.0,0.0149982318318456,2
1,0,1,0.0,2.083333333333333,0.0,0.0,2.0587250160138507e-93,5.257208725992259e-05,5,1082,0.0,1.8308388466608399e-06,2
1,2,3,0.00011899803653239721,1.0,7.080687643246294e-09,6.81103686931395e-155,4.507166133931472e-178,9.117518496723603e-05,29,1085,0.0,0.0,inf
1,104,105,0.007530344499315761,2.0,1.904704976033253e-06,2.2025456068600908e-13,2.8385292309625266e-34,4.992297477120709e-05,0,1265,0.0,0.0299964636636912,1
1,0,1,0.0,2.333333333333333,0.0,0.0,1.0885271224403253e-88,5.226648543363119e-05,2,1266,0.0,1.8308388466608399e-06,2
1,0,1,0.0,2.083333333333333,0.0,0.0,1.3885769960670554e-77,5.133713024003569e-05,5,1267,0.0,1.8308388466608399e-06,0
1,0,1,0.0,1.8333333333333333,0.0,0.0,9.601254328732347e-26,4.9777860162472954e-05,5,1268,0.0,1.8308388466608399e-06,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,6.305908118241623e-99,5.3298370152694496e-05,2,1269,0.0,9.154194233304199e-07,0
1,0,1,0.0,1.5,0.0,0.0,4.507166133931472e-178,0.0001087963431302568,30,1270,0.0,0.0,0
2,15,17,0.0008924852739929791,3.6666666666666665,3.1863094394608325e-07,1.6327906785209633e-87,9.085419464905575e-20,6.149976360964313e-05,0,1286,0.0,0.0299964636636912,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.8717205652347192e-29,4.9797788775196225e-05,2,1287,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.1666666666666665,0.0,0.0,3.1552707995614e-19,5.006047841964342e-05,0,1288,0.0,0.0149982318318456,2
1,0,1,0.0,1.5,0.0,0.0,4.998844831701603e-47,5.0784800105560196e-05,43,1289,0.0,0.0,0
1,0,1,0.0,2.283333333333333,0.0,0.0,2.573136986118454e-132,6.212851445892397e-05,0,1290,0.0,0.0037495579579614,1
1,0,1,0.0,1.8333333333333333,0.0,0.0,1.7753555515847073e-12,4.9922884692901275e-05,2,1291,0.0,9.154194233304199e-07,2
1,0,1,0.0,2.9166666666666665,0.0,0.0,1.1403605595064149e-65,5.678640776056859e-05,2,1292,0.0,8.238774809973777e-06,0
1,1,2,5.9499018266198606e-05,1.0,3.540343821623147e-09,4.507166119744295e-178,3.4055184453765028e-155,7.025275502497776e-05,164,1294,0.0,0.0,inf
